1,1.12E+18,2019-04-13 08:02:20+00:00,so with the status of the immigrants brought into the usa during the middle east crisis they are most of them in witness protection thats how the us got the info to wipe out isis they gave these informants us protection and brought them here 
0,1.49E+18,2022-01-27 12:11:38+00:00,there is ignorance and racism by american negroes against african immigrants for sure but it can be overcome
0,1.08E+18,2019-01-10 12:50:13+00:00,cutterwgonzalez maybe because i owned a successful lawn and landscaping company before the eagle ford shale was opened this small business sector is dominanted by people who have an ancestry that traces back to mexico many immigrants legal or illegal fill jobs which citizens seem to pass on
0,1.09E+18,2019-01-28 12:09:54+00:00,"no ap if kamalaharris is elected in 2020 she will not be the first africanamerican woman to be president as the daughter of immigrants from india mother amp jamaica father harris would be the first caribbeanamerican woman in the oval office
"
0,8.36E+17,2017-02-27 06:13:57+00:00,realdonaldtrump look at those immigrants winning american trophies made in china i shouldve had customsborder there dt isuck
0,7.43E+17,2016-06-15 21:10:25+00:00,zspargo are you asking what other countries have immigrants or are threatened how about all the nations of europe
0,9.76E+17,2018-03-20 21:33:00+00:00,donnnie quidprowtf malibuu7 proudcapatriot rorygilligan1 wandaisback cjdtwit rustimccollum datofreddy tbeaux29 stand4honor realgracekelly heyzueschristo momof24u unconcious0 deplorabletx71 latinlade58 uniquedeehan1 billtrain464 skypilot195 franksan240 dweaver6 childlikefaaith bronson69 paulgmcc1967 booktyphoon maximunspeed dolphindiver sksskanz timesupjokers haroldb54 tiredofurcrap2 scottpesner luluhru2 caoutcast deeplorableinwv seeds81planting ladydiblu1 barrywirth izonorion71 4redbadger gjack22 zeachers landensmith11 whamo20 ninagrigsby techqn tabbywesa billbenedict61 shoreymichael it used to when immigrants assimilated learned our language got an education loved our culture and laws became patriots americans
0,5.96E+17,2015-05-05 13:26:35+00:00,cincodemayo that 1 day a year where americans send very strong mixed signals of acceptance to mexican immigrants
0,7.89E+17,2016-10-20 03:41:21+00:00,ayothatanachick foxnews realdonaldtrump he said some illegal immigrants that are coming in are rapists not every mexican
0,9.05E+17,2017-09-04 23:57:01+00:00,juddlegum perfect in so many ways if only they were made in america by illegal immigrants made in china is good but
0,7.58E+17,2016-07-26 00:16:11+00:00,european immigrants decided native american dogeating to be unamerican and banned dog meat sale in the us
1,8.38E+17,2017-03-03 16:08:37+00:00,foxnews thought californians love illegals immigrants refugees esp from mexico sewage is their gift to you for your and hospitality
0,1.06E+18,2018-10-29 18:55:29+00:00,trump said full efforts were being made to stop the onslaught of illegal aliens from entering the us and called the caravan a disgrace to the democrat party people have to apply for asylum in mexico first and if they fail to do that the us will turn them away trump said
0,1.08E+18,2018-12-20 19:57:22+00:00,a5 in chicago we do a traditional german christkindlmart holidaymarket to honor the many german immigrants that populate this amazing city its so festive and fun and the food culturetrav 
0,1.16E+18,2019-08-18 22:30:22+00:00,kamalaharris funny how when european aliens came the americas back when native americans occupied this land the european aliens thought it was there right to steel it from the native americans now look at how their offspring view immigrants of color
1,1.13E+18,2019-05-31 23:29:50+00:00,sendougjones well what are you doing we are being invaded start a bill to tax all money sent to mexico 35 and mexico will take care of the invasion shorttermdoug
0,3.66E+17,2013-08-09 05:16:40+00:00,thompsonator2 emma4lu kingzacharabia its cuz im mexican homeland security deals with illegal immigrants l
0,6.35E+17,2015-08-21 02:31:59+00:00,greece had a great idea wdocumented immigrants teach them greek then they can work amp pay taxes in the country smarter way to go
0,9.97E+17,2018-05-17 21:08:21+00:00,shaunking kumailn unfortunately the president of the united states declares illegal immigrants crossing from mexico and from latin countries declared them animals this is our current human climate
0,4.93E+17,2014-07-25 20:35:24+00:00,children fleeing gang violence in central america stuck at the border and all congress wants to do is deport them 
0,1.27E+18,2020-06-19 02:29:15+00:00,"speakerpelosi must remove chefboyardee from all government buildings amp kitchens
its a disgrace to anglicize a name removing heritage while italian immigrants dominated construction sites that built so many great buildings of beauty amp heritage bring back ettore boiardi "
0,7.66E+17,2016-08-18 02:13:56+00:00,come on people wake up ukraine could be on the cusp of being invaded
0,1.01E+18,2018-07-03 21:11:49+00:00,two facts on my mind a lot this week martin van buren 8th us president was the first president born an american not a british subject he also grew up speaking dutch and learned our language as a second language were a nation of immigrants and radicals lets celebrate
0,8.62E+17,2017-05-08 11:35:17+00:00,marcsandsparks israelipm potus ignore this british troll hey mate pay attention2 you own country brits r original globalist now occupied foreign invaders
0,7.82E+17,2016-10-02 07:53:24+00:00,masterwuggles also the chinese immigrants that they joke cant speak our language speak more clearly than anyone ive ever worked with
0,1.16E+18,2019-08-15 13:05:01+00:00,checking my european immigrant privilege at the door of the nytimes european immigrants are so offended that we would be in a more privileged position or looked upon more favorably because of that ailanational mcenteelawgroup 
0,1.06E+18,2018-11-09 17:46:00+00:00,transitionfiend peenersweden have you read the newspapers in the game the background for this hundred year old story is basically taken out of todays headlines president wants to stop trade with mexico immigrants are evil voter suppression fucking wild
0,7.78E+17,2016-09-19 18:19:11+00:00,juanorlandoh honduras proud of countrys econ growth wouldnt have been possible wo immigrants un4refugeesmigrants ideaatunga71
0,1.14E+18,2019-06-05 18:51:01+00:00,kkingthorpe do you speak spanish ir norwegianitalianfrench or any other languageportugesearabic or any other thing you can think ofbecause ameri a is founded on immigrants chinese slovenia like flotusshe learne be best english here amp quite frankly her english is not so good
1,1.13E+18,2019-05-17 15:43:06+00:00,suspected serial killer of elderly women indicted in texas turns out to be illegal immigrant from kenya 
1,1.06E+18,2018-10-29 20:10:58+00:00,this is the second caravan of invaders take a look at this crap if republicans dont have enough motivation to vote in 1 week if they havent already then this will be pouring through our borders every day until the entire population of central america invades our country 
0,1.37E+18,2021-03-18 18:19:06+00:00,mayraabc13 roxieabc13 now abbott blames president biden for the influx of immigrants coming into the us these immigrants have been at the border for months these are mostly from the caravan that came from central america why didnt he blame the former president at that time his compadre
0,1.01E+18,2018-07-04 23:28:33+00:00,robertk25802325 crystalzander jacobawohl realdonaldtrump is n korea denuking is mexico paying for wall did the corps use their tax savings to hire or buy back stock do black people feel safer in the hands of cops are immigrants held at borders reunited with their kids i could go on
0,1.23E+18,2020-03-03 12:26:16+00:00,orsogna mutual aid society will host its 6th annual festadelladonna on sunday march 8th with keynote speaker italian journalist amp author angela trentini orsogna abruzzo immigrants italianamericans astoria nyc newyorkitalians womenshistorymonth 8marzo 
0,8.90E+17,2017-07-26 00:06:18+00:00,middle eastern immigrants make the us stronger aiww
0,1.52E+18,2022-05-09 12:22:08+00:00,anthonyschutz nebragron078 many people have no idea that meat processing plants have always relied on the newest immigrants to work the lines the polish and czech communities in chicago and omaha as an example
1,8.44E+17,2017-03-22 10:06:20+00:00,govhawaii hawaii no snakes or plants but illegal immigrants ok time to reevaluate your strategy amp u want protection from n korea right 
0,5.05E+17,2014-08-27 23:51:22+00:00,kyiv pretends 2 b nazis but they want 2 join the eu who will run millions of immigrants over their borders ukraine maidan rotherham
1,1.06E+18,2018-11-01 10:28:53+00:00,ann without mexicos express permission we cannot move our army onto mexican soil the invaders will have to line up on the bridges of course we could put a desk in the center of the bridge and stretch the line back to honduras 
1,7.36E+17,2016-05-25 18:54:41+00:00,"go hometo mexico than leave usa
vote for trump make america great again deport illegal immigrants build wall "
1,9.45E+17,2017-12-23 17:38:50+00:00,yjtorbati shearm juliehdavis potus groused thousands of immigrants from haiti all have aids and those from nigeria would never return to huts once they saw america
0,1.08E+18,2018-12-29 01:53:16+00:00,hamadanajar jnjkahl in palestine it is exactly what happened to about 100 million native americans that were killed on turtle island by invaders from europe palestinians are murdered almost every day when will all this killing stop and when will we ever have peace on earth
1,4.95E+17,2014-07-31 11:27:51+00:00,send them back to south america
1,8.35E+17,2017-02-22 21:41:22+00:00,if these mexican immigrants are so great and wonderful why is their own country refusing to take them back why is this hannity
0,1.07E+18,2018-11-23 03:47:27+00:00,politico raylong the very progressive politician that hillaryclinton once applauded for opening the eu amp germany in particular to 100s of 1000s immigrants that now must slam the door shut to stem rampant nationalism hillary now do the usmexico border
0,9.51E+17,2018-01-11 16:33:02+00:00,muslim immigrants in norway take compulsory classes on womens rights damned journalists dont know about problems with muslim crime in norway but huffington post does bullshit
0,1.09E+18,2019-01-20 20:52:12+00:00,secnielsen potus temporary extension without path to citizenship only kicks the can down the road we need the workers since theres a shortage in many industries daca recipients have been here since childhood speak our language are educated work amp pay taxes why would you deport them
0,1.23E+18,2020-02-26 00:07:29+00:00,timfullerton atrupar i mean yes but i dont know why anyone expects dhs whose primary mission seems to be harassing immigrants and people of middle eastern descent to have a handle on a health crisis
0,1.51E+18,2022-03-22 05:32:05+00:00,emptyamerica in ride with the devil the character dutchie is jacob roedell the son of german immigrants
0,1.26E+18,2020-05-16 15:21:07+00:00,"mzhemingway realdonaldtrump because guilty pleas 2 of them arent evidence right lets see how can i distract from my covid19 failure 1 obamagate whatever that is
2 china is evil and so is the who
3 democrats are letting immigrants come and kill us
4 fake news failing ny times"
0,1.19E+18,2019-11-09 17:28:08+00:00,historic day for india and hinduism across the world ram gets his home back after centuries of forced occupation by the invaders it is only rightful to return something that was taken unlawfully righteous way forward for india
0,1.25E+18,2020-04-08 02:23:22+00:00,litzygalarza rubendegollado drmelicastillo and i am not even that dr galarza for the us latinos i am an outsider for the mexican immigrants i am el güerito so where do i belong to i have had more identity crisis in three years than in my entire adolescent years 
0,8.93E+17,2017-08-03 09:44:22+00:00,"most american jews today are the ancestors of eastern european immigrants who came here around 1900
none of them spoke our language"
0,1.54E+18,2022-07-04 15:07:49+00:00,chestnuthell i live near wooster square in new haven there used to be a beautiful bronze statue of christopher columbus there crafted by italian immigrants in 1892 in 2020 they took it down i have a problem with that
0,9.09E+17,2017-09-16 14:12:41+00:00,"iraqi immigrants detained in the us go on hunger strike
"
0,1.01E+18,2018-06-25 00:10:04+00:00,i am the son of undocumented immigrants who came from nicaragua in 1970 with next to nothing i am proud amp unashamed hopefully others like me who have been hiding their familys unspoken secret can feel that its ok to speak our truth out loud if you are prepared
0,1.28E+18,2020-07-11 16:40:04+00:00,garwalbion matthewdmarsden the point you were making was that all americans are immigrants which is incorrect settlers from britain and the netherlands created america west african slaves built much of america none of those groups are american immigrants
0,1.59E+18,2022-10-28 10:48:35+00:00,zencanuck jwlewington plubius5 popehat the civil war immigrants often wanted to display their loyalty to their new country showing that they were americans rather than irish germans italians etc after a while it became a natural part of the culture to the point where americans dont know that its strange
0,1.02E+18,2018-07-15 17:04:11+00:00,hey lapen and your hate and fear mongering cabal of alt right neo natzi a multiracial french group of immigrants just won the world cup as they did in 1998 its time for you and your ignoramus hate mongers to move preferably to siberia where correlating will be at home
1,8.26E+17,2017-01-29 13:32:13+00:00,problem solved all 7 countries should reroute immigrants to canada pm is begging for more people to add to welfareinsurance program 
0,1.12E+18,2019-04-12 23:42:17+00:00,johnrjohnson so true when he said that president xi in china had made himself president foreveri knew right then that bc the republicans are totally on board weverything he does whether its the law or unlawfulthat is what he will do they would honestly let him murder immigrants
1,1.05E+18,2018-10-14 18:35:26+00:00,cb618444 gatewaypundit land the c130s in front of them herd them into the planes and send them back to honduras show no pity because these are coming to steal from us if they were honest and wanted to come here to work they would have done it the legal way they are not asylum seekers potus
0,3.25E+17,2013-04-19 14:53:51+00:00,tbars23 but still not just from mexico many immigrants come here from other countries and do the same thing as the mexicans
1,1.00E+18,2018-06-07 09:48:15+00:00,repandybiggsaz freedomworks you are a crazy person canadian steel is a threat dirt poor immigrants are a threat debt is a threat
1,6.64E+17,2015-11-11 04:17:06+00:00,gopdebate america greatness china is bad no immigrants gays are weird im out closingstatements
0,6.47E+17,2015-09-23 13:41:37+00:00,accepting the huge numbers of refugees and immigrants will have profound and lasting consequences esp on western europe
0,8.96E+17,2017-08-12 17:07:25+00:00,aletweetsnews every one of them r immigrantsmarches should be carried out by the native american indian or maybe spain the original american colonists
0,6.22E+17,2015-07-18 17:10:49+00:00,too many muslims in america agree with the terrorists and hate america and israel deport them
0,6.14E+17,2015-06-25 17:11:23+00:00,univision dropping missusa pageant over donaldtrump comments about mexico immigrants shameonhim via wtop
0,7.14E+17,2016-03-27 13:01:37+00:00,started in pennsylvania by german immigrantscadbury says thank you as do millions of american children 
0,1.01E+18,2018-06-11 19:00:26+00:00,irenesnaps truth4allofus masmiff mhbx dv51321050 loadedfortruth madelyndewinter joshuaj58966466 shaunking even previous gop leaders sought to strengthen our relationships with allies while keeping a close eye on russia they also treated undocumented immigrants better than today yes our immigration has always needed reform but its so much worse now
0,6.67E+17,2015-11-18 01:45:33+00:00,its almost physically painfully to me the hatred people are showing our immigrants and especially the syrian refugees heartbroken
0,1.17E+18,2019-08-31 00:10:51+00:00,felipemejia2 castro was coconut ashamed of being mexican distanced himself from immigrant community avoided immigrants and failed to learn spanish to sound anglo ran away from roots sold himself as a chicano to get into stanford returned to texas and wants people to kiss his ring fu
1,1.01E+18,2018-06-23 21:03:47+00:00,yes it would just be another reason for the demoncrats to complain the taco salad is an insult to immigrants watermelon slices is against blacks the bbq tasted like northern korean bbq served by the downtrodden and finally samonella was not served on a bipartisan basis 
0,1.30E+18,2020-08-23 21:26:24+00:00,during a meeting with key advisers president trump allegedly said that all haitians have aids and that nigerian immigrants would never go back to their huts he also referred to haiti el salvador and african countries as shithole countries
1,1.08E+18,2018-12-21 20:00:34+00:00,disgustingif i were in italy id have these losers march right onto a freighter or tanker amp ship them the hell out of the country to siberia or whatever hell they came from sad to see beautiful with great works of art renaissance go down the tubes with these invaders 
0,1.59E+18,2022-11-16 03:46:25+00:00,hand pickled pelosi a bottle of russian vodka and send her back to san franfeces 
1,5.03E+17,2014-08-21 18:38:24+00:00,a white girl said illegal immigrants from mexico can bring diseases and harm us
0,1.01E+18,2018-06-22 18:30:04+00:00,forever annoyed that people think immigrants only come from mexico 
0,9.92E+17,2018-05-03 19:54:16+00:00,i dont understand why you kick out a huge group of people rather than use the potential they have says med student and honduran w tps trump decision soon on 57k hondurans 
1,9.57E+17,2018-01-25 22:23:11+00:00,so send him back to canada where he was born 
0,7.89E+17,2016-10-20 01:27:56+00:00,donald your wife is an immigrant so fresh she cant even speak our language why in the hell do you hate immigrants debate
0,1.57E+18,2022-09-21 03:49:42+00:00,exactly narco regimes potus understand the regimes forces immigrants to escape violence and misery in venezuela cuba and nicaragua facts ask dea cartelossoles remember maduro and trump are putins puppets 
0,1.43E+18,2021-08-14 18:59:32+00:00,yes this is what im doing by writing about my great great aunt marie gibson in rodeo history historians writing about rodeo have often been white males who left out the perspective from indigenous peoples women and immigrants discriminated against in canada and the us 
1,1.19E+18,2019-10-22 14:55:06+00:00,alberta draping self in canadian flag as proud canadians we dont want any immigrants here who dont share our deeplyheld canadian values and unwavering canadian patriotism alberta the moment their guy loses an election welp guess our only option is secession
0,6.37E+17,2015-08-28 13:19:33+00:00,its interesting to me that europe refers to refugees as migrants and the us calls the same type of immigrants illegals
0,1.05E+18,2018-10-18 18:38:37+00:00,"trump will use us military force to close our southern border if guatemalan caravan of immigrants reaches u s
excusetoisolateamerica beginingsofovertfascism"
0,9.06E+17,2017-09-07 09:59:23+00:00,imagine if 77 of daca recipients were white european immigrants instead of mexican would the president rescind daca defendadaca
1,9.55E+17,2018-01-20 12:16:07+00:00,bonjour haiti ça va on est laup and running on positive notes for the rest of the journey please keep calm and relaxas always we cultivate peace as haitian immigrants violence 
0,1.16E+18,2019-08-11 20:17:01+00:00,jesusacevedojr so you havent lived in mexico here it goes as someone who has and understands the white mexican culture because fam mexican privileged white males are in essence white males browns us latinx and immigrants are not seen as their equal
0,1.45E+18,2021-10-21 16:32:07+00:00,"stop horsetrading us senatordurbin 20 years of your immigration drama still continues several dreams shattered we want to trust you but your actions lie
dont punish indian immigrants by excluding 6000234
durbinisracist durbinhatesindians
judiciarydems"
0,1.24E+18,2020-03-17 22:47:42+00:00,can i also just sayi live in a neighborhood where indian immigrants are the majority of the population and we have none of this freakshow behavior here i just went to the store and normal stuff is stocked and everyone is behaving in an orderly way wtf is wrong with white ppl 
0,8.44E+17,2017-03-21 15:29:38+00:00,the disrespectful way some white people are talking abt todays immigrants youd think the irish italian amp germans were native americans
0,1.30E+18,2020-08-20 15:25:58+00:00,"the joke is on you all heartless racists who are all descendants of immigrants who cant stand seeing people from mexico and other north american countries coming this country looking for same opportunities that your grandparents came looking for
"
0,1.06E+18,2018-11-04 14:03:47+00:00,dstroemsborg fredguttenberg im german i do know over 50 cents of every tax dollar in germany goes to welfare the invaders of germany over the last few years are better taken care of than germans are dont tell me i dont know
1,8.54E+17,2017-04-18 22:00:22+00:00,evidence of a trump immigration effect more central americans staying in mexico 
0,1.23E+18,2020-02-26 20:49:04+00:00,mexican and filipino immigrants are the largest groups among foreignborn eligible voters lets go team 
1,1.37E+18,2021-03-16 02:34:47+00:00,jackposobiec noxanonne if they send them back to guam wont the island possibly tip over 
0,9.18E+17,2017-10-11 03:59:40+00:00,mexico has immigration laws that would not let the immigrants he allows to enter usa to become citizens 
1,1.13E+18,2019-05-31 03:19:30+00:00,thirdeyemalawi makes sense but illegal immigrants are relentless many of them are willing to die trying to cross the boarder us consumers will also be hurt by the tariff though a lot of fruit and other produce is imported from mexico
0,1.54E+18,2022-06-10 00:41:58+00:00,polo4congress toneman111 who cares gas is 5 dollars crime is rampant inflation is over 8 the border is being invaded we are going to war with russia more important issues than january 6th
0,9.74E+17,2018-03-15 18:23:10+00:00,lindseygrahamsc hey lindsey graham vladimir putin is not our friend nor is the blood sucking mexican illegal immigrants that have helped break american citisens backs and bank accounts trough mooching off welfare here in the uswe dont forget here in south carolina so dont change the subject
1,1.05E+18,2018-10-20 23:10:53+00:00,senschumer senatedems thats insane with 4000 south american immigrants rushing to our southern border insisting that we take care of them chuckie changes the subject to further ignore the imminent dangerous situation we face now so that he can avoid cooperating in any way
0,7.40E+17,2016-06-07 20:48:56+00:00,i did a quick research for all of you immigrants come from many different countries not just mexico get educated 
0,1.02E+18,2018-07-15 11:11:42+00:00,yes the french love immigrants on their team just not as their next door neighbors 
0,3.84E+17,2013-09-28 18:23:23+00:00,mworch true but in the us even german immigrants from places other than bavaria still celebrated it so thats how ppl associate it today
0,7.96E+17,2016-11-09 16:20:11+00:00,mexican american amp proud i got my rights like everyone i believe trump is referring to the illegal immigrants so know ur facts first
1,8.32E+17,2017-02-16 20:57:29+00:00,mayorwildadiaz half the nation didnt even notice that the mexican immigrants took the day off
0,1.29E+18,2020-07-22 18:11:18+00:00,they put turkish people to the sword they killed babies by attaching rum immigrants who came to kars from tbilisi in april 1918 stated that armenians levelled with the ground they burned and plundered kars and its environs azerbaijanwantsjustice
0,1.50E+18,2022-03-08 20:15:36+00:00,"impressive to have a working martial law economy even while being invaded the usa would never fare so well because socialism uatv uatvenglish ukrainenews
you are all heroes because you work in ukraine during the war denys shmyhal "
1,1.36E+18,2021-01-30 01:26:36+00:00,ryanmburke seanhannity lets let in 115 m illegal immigrants from south america whose governments are too corrupt to care for their own people but hey u wanted this so lets double your taxes and you pay for it i prefer to keep my retirement money i worked my whole life for
0,1.53E+18,2022-05-28 12:43:18+00:00,midrf usaporusski russiainusa usembru rushistorg rvioru vtretyakov vrsoloviev embrusiamexico rusembest vladkononov the virginians are prussian immigrants and they refuse to report spanish and german cyberattacks dc
0,1.01E+18,2018-06-23 22:26:09+00:00,"mennonnonolan charlestillman foxnews realdonaldtrump so immigrants commit a misdemeanor by breaking immigration laws amp the parents should lose custody of their children but because the mom is a citizen i didnt say that maybe shes visiting from europe she keeps her child
is there any nonracist rationale for this"
0,1.06E+18,2018-11-17 04:17:57+00:00,linmanuel michelleobama read leonard bernstein book death by pastrami go to ny tenement museum sweat shop exhibit there is a play in the museum book shop collection all immigrants child labor triangle shirtwaist factory fire to todays bangladesh factory collapse 80 female workers slaves
0,8.93E+17,2017-08-03 14:22:40+00:00,good but doesnt immigration both illegal and legal hurt legal immigrants already here who speak little english and take lowskilled jobs 
1,3.48E+17,2013-06-21 04:10:53+00:00,jalv1228 dont even trade send him back to argentina
0,1.03E+18,2018-08-10 13:01:46+00:00,75 of the people in this photo are immigrants ingraham who has never married is a single parent of three children a girl from guatemala whom she adopted in 2008 a boy she adopted at 13 months in 2009 and another boy she adopted in 2011 both of the boys are from russia 
0,9.33E+17,2017-11-21 19:31:49+00:00,dailytrix haiti is an independent sovereign nation puerto rico is an american terrritory and its citizens are american citizens trump cant deport them but maybe he doesnt know that
1,4.93E+17,2014-07-25 06:35:06+00:00,"aperlbachs keithellison get them out of minnesota and send them back to mexico
"
0,7.86E+17,2016-10-13 02:47:54+00:00,the helmets from spaced invaders are really awesomeand thats about it but helmets cartoon italian chef mu wah
1,6.67E+17,2015-11-17 14:34:57+00:00,"rwsurfergirl maybe 1 of the peaceful syrian immigrants obama flys in to usa
is a jihadist who will discover 1600 pennsylvania avenue in dc"
0,1.14E+18,2019-06-10 15:45:16+00:00,vp potus nothing changed immigrants will continue coming to the port of entry to apply for asylum usa is not moving an asylum table into mexico for these people to apply the us law says you have to apply in the country or at a us port of entry stop feeding bs to americans
0,1.27E+18,2020-06-11 10:40:18+00:00,msn does he know his ancestors are all italian immigrants racismisdumb
0,6.16E+17,2015-06-29 21:02:29+00:00,update nbc is dropping the miss usa and miss universe pageant following donald trumps comments about mexican immigrants
1,7.08E+17,2016-03-10 15:11:29+00:00,kevinedge8 tgradous jver1 patently false statement libs dont want the wall to end obamacare to end abortion to end syrian immigrants
0,1.05E+18,2018-10-22 21:59:01+00:00,retdherceng realdonaldtrump mexico is protecting their own borders from being invaded it not only serves their interests but fortunately is buffer to our border from illegal immigration
0,1.15E+18,2019-07-13 15:01:58+00:00,joycewhitevance hes a liar just like his boss and he claims hes a christian look up his record as governor of indiana regarding syrian immigrants
1,4.77E+17,2014-06-10 23:24:51+00:00,send him back to the dominican republic
1,1.58E+18,2022-10-12 22:09:57+00:00,jamesbradleyca it is big oil middle east and russia lets fight them now dont leave our fight for the next generation they will be so much smarter and peaceful lets not give in to foreign invaders propaganda hug your family and your neighbors
1,8.37E+17,2017-03-02 20:09:29+00:00,trooper2121 tregp theblaze will have to see or send him back to cuba
0,7.67E+17,2016-08-20 01:17:01+00:00,very mixed emotions as a son of jamaican immigrants who grew up in thebronx watching track amp field rooting for usa amp jam to do well 
0,1.06E+18,2018-11-02 22:34:18+00:00,italian immigrants scaramucci along with guiliani is an embarrassment spewing lies to line pockets is a shameful thing and this guy is a liar just like djt
0,8.28E+17,2017-02-05 18:09:13+00:00,lots of good reasons not to drink bud but someone tell trumpsupporting greatgrandchildren of german immigrants this isnt one of them 
0,1.01E+18,2018-06-22 19:23:50+00:00,abcworldnews why not show the millions of americans killed by citizens or better yet the way the only native americans were killed by the illegal immigrants that came from europe 
0,9.53E+17,2018-01-15 18:12:40+00:00,"today at 230pm stand up for haiti and africa
rally against racism in times square 42nd amp broadway to stand up to european imperialism european racism was on display yet again this week with
its hateful comments about haitian and african immigrants "
1,9.60E+17,2018-02-02 23:42:46+00:00,cnn msnbc foxnews loudobbs can someone explain the difference between russian interference in our elections and allowing illegal immigrants to vote
0,1.20E+18,2019-11-28 12:49:29+00:00,niggas already be shitting on latino immigrants for not being able to speak proper english did we really have to take it here 
0,8.79E+17,2017-06-24 17:14:56+00:00,the best view is from koreatown where the 135b tower can be viewed as a symbol of how much korean immigrants shaped their adopted city 
1,1.10E+18,2019-02-12 14:29:10+00:00,owenmccord joshuasamuels16 ddolle2246 leahmcelrath ingrahamangle trumpsfeed realdonaldtrump was betos crowd illegals from mexico
1,1.10E+18,2019-03-08 22:41:56+00:00,damn right fuck zimbabwe and burundi protect america and now they want to illegal immigrants to vote 
0,1.42E+18,2021-07-31 07:22:26+00:00,michaelpsenger for some reason they have a lot of immigrants who dont speak our language so they use the military to communicate about the lockdown
0,9.10E+17,2017-09-19 18:45:27+00:00,so yall only care about the rights of illegal immigrants now that your fav mexican restaurant is closed 
1,1.16E+18,2019-08-19 03:26:59+00:00,markyoungtruth chuckwoolery kamalaharris were all immigrants except for the middle east now we have to pay for trumps wall he said the mexicans will pay for it if it were up to me i would throw a wall around the whole country with gun towards anyone trying to get in will be shot on sight
1,4.96E+17,2014-08-03 22:40:17+00:00,am the immigration crisis is a sham the flood of undocumented latin american immigrants crossing into the us 
0,1.14E+18,2019-06-10 23:05:37+00:00,last night i dreamt i was a current day kwisatz haderach and south american immigrants were the mighty fremen and trump was baron harkonnen who uses ixian technology to hide his vast obesity underneath his lumpy suits i think about dune a lot i guess
0,8.62E+17,2017-05-09 12:30:20+00:00,unreal us seeks evidence of haitian crimes as it weighs their stay 
1,1.23E+18,2020-02-22 17:09:12+00:00,"id say black hebrew israelites and illegal aliens from central america if you dont want to be killed by isis dont go to syria if you dont want to be killed by a mexican theres nothing i can tell you anncoulter to jorgeramosnews 05262015
cc aikensjosh "
0,1.10E+18,2019-02-24 22:49:11+00:00,timthast stevemoitozo2 armourmeats my aunt used to rent rooms to mexican immigrants more than one thought that cristo had a chicken insidegood picture on it
0,9.83E+17,2018-04-08 04:26:53+00:00,the men identified in this photo are german irish slovak and swedish immigrants who built america 
1,4.86E+17,2014-07-06 22:13:45+00:00,canproveit cruz is an idiot send him back to canada
1,9.91E+17,2018-04-29 22:18:17+00:00,if we let these benefit sucking immigrants in now its the first wave from central america
